PlcIndex	befundart	epoche	abschnitt	kultur	Easting	Northing
8800	Siedlung	undat.	NA	NA	4494520,312	5735916,93
8801	Siedlung	undat.	NA	NA	4494511,782	5735947,839
8802	Siedlung	Eisenzeit	aelter	Hausurnenkultur	4494531,396	5735914,276
8803	Siedlung	Eisenzeit	aelter	Hausurnenkultur	4494537,384	5735904,672
8804	Siedlung	undat.	NA	NA	4494535,973	5735905,924
8805	Siedlung	undat.	NA	NA	4494561,558	5735851,954
8806	Siedlung	undat.	NA	NA	4494559,755	5735851,997
8807	Siedlung	undat.	NA	NA	4494584,517	5735815,691
8814	Siedlung	undat.	NA	NA	4494628,303	5735757,031
9195	Siedlung	undat.	NA	NA	4492741,246	5737929,711
9097	Graeberfeld	Eisenzeit	aelter	Hausurnenkultur	4499746,981	5733199,32
9196	Siedlung	undat.	NA	NA	4492747,819	5737835,036
9150	Siedlung	undat.	NA	NA	4499180,08	5733318,024
9197	Siedlung	undat.	NA	NA	4492741,801	5737829,59
9224	Siedlung	undat.	NA	NA	4492648,068	5737917,036
9180	Siedlung	undat.	NA	NA	4492472,303	5737972,006
9183	Siedlung	undat.	NA	NA	4492708,335	5737913,507
9184	Siedlung	undat.	NA	NA	4492818,715	5737811,576
9185	Siedlung	undat.	NA	NA	4492812,514	5737789,048
9191	Siedlung	undat.	NA	NA	4492713,691	5737897,26
9194	Siedlung	undat.	NA	NA	4492719,982	5737887,516
9198	Siedlung	undat.	NA	NA	4492741,593	5737832,045
9199	Siedlung	undat.	NA	NA	4492748,483	5737844,099
9200	Siedlung	undat.	NA	NA	4492742,821	5737900,054
9201	Siedlung	undat.	NA	NA	4492728,103	5737893,734
9202	Siedlung	undat.	NA	NA	4492733,51	5737889,78
9203	Siedlung	undat.	NA	NA	4492779,999	5737822,409
9204	Siedlung	undat.	NA	NA	4492659,894	5737924,579
9205	Siedlung	undat.	NA	NA	4492662,041	5737924,024
9206	Siedlung	undat.	NA	NA	4492650,662	5737925,738
9207	Siedlung	undat.	NA	NA	4492697,182	5737936,672
9208	Siedlung	undat.	NA	NA	4492673,635	5737937,795
9225	Siedlung	undat.	NA	NA	4492646,352	5737917,789
9209	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4492654,948	5737939,901
9210	Siedlung	undat.	NA	NA	4492645,934	5737938,216
9211	Siedlung	undat.	NA	NA	4492641,56	5737933,694
9214	Siedlung	undat.	NA	NA	4492634,636	5737924,623
9216	Siedlung	undat.	NA	NA	4492623,101	5737910,15
9218	Siedlung	undat.	NA	NA	4492542,785	5737942,347
9219	Siedlung	undat.	NA	NA	4492560,875	5737930,846
9221	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4492638,622	5737920,835
9222	Siedlung	undat.	NA	NA	4492645,87	5737916,735
9223	Siedlung	undat.	NA	NA	4492645,913	5737915,188
9275	Siedlung	undat.	NA	NA	4499068,302	5733371,356
9276	Siedlung	undat.	NA	NA	4499091,097	5733358,164
9277	Siedlung	undat.	NA	NA	4499141,032	5733331,052
9278	Siedlung	undat.	NA	NA	4499163,845	5733317,3
9295	Siedlung	undat.	NA	NA	4499385,035	5733246,86
9296	Siedlung	undat.	NA	NA	4499387	5733248,085
9317	Siedlung	undat.	NA	NA	4499336,92	5733273,284
9304	Graeberfeld	Eisenzeit	aelter	Hausurnenkultur	4499740,922	5733197,299
9305	Graeberfeld	Eisenzeit	aelter	Hausurnenkultur	4499740,557	5733195,007
9307	Graeberfeld	Eisenzeit	aelter	Hausurnenkultur	4499741,244	5733184,326
9318	Siedlung	undat.	NA	NA	4499382,15	5733249,952
9314	Graeberfeld	Eisenzeit	aelter	Hausurnenkultur	4499737,074	5733187,189
9315	Graeberfeld	undat.	NA	NA	4499778,658	5733193,843
9316	Graeberfeld	Eisenzeit	aelter	Hausurnenkultur	4499746,657	5733200,097
9319	Siedlung	undat.	NA	NA	4499383,339	5733248,527
9320	Siedlung	undat.	NA	NA	4499384,203	5733250,124
5791	Siedlung	undat.	NA	NA	4494941,205	5734939,632
5792	Siedlung	undat.	NA	NA	4494938,251	5734947,536
5762	Siedlung	undat.	NA	NA	4491704,912	5738255,19
5766	Siedlung	undat.	NA	NA	4494887,706	5735238,977
5776	Siedlung	undat.	NA	NA	4494951,836	5734828,692
5778	Siedlung	undat.	NA	NA	4491729,859	5738244,028
5779	Siedlung	undat.	NA	NA	4491774,933	5738232,668
5783	Siedlung	undat.	NA	NA	4491763,215	5738236,616
5784	Siedlung	undat.	NA	NA	4494948,376	5734855,795
5786	Siedlung	undat.	NA	NA	4491751,541	5738236,822
5787	Siedlung	undat.	NA	NA	4491747,727	5738238,259
5788	Siedlung	undat.	NA	NA	4494954,842	5734907,474
5790	Siedlung	undat.	NA	NA	4491727,233	5738244,046
5794	Siedlung	undat.	NA	NA	4494931,681	5734957,006
5795	Siedlung	undat.	NA	NA	4494925,081	5734967,754
5796	Siedlung	undat.	NA	NA	4491698,495	5738258,164
5797	Siedlung	undat.	NA	NA	4491693,18	5738257,63
5798	Siedlung	undat.	NA	NA	4491725,392	5738250,274
5799	Siedlung	undat.	NA	NA	4491766,682	5738238,499
5800	Siedlung	undat.	NA	NA	4491696,426	5738271,439
5801	Siedlung	undat.	NA	NA	4494921,482	5734956,937
5802	Siedlung	undat.	NA	NA	4494888,637	5735027,629
5803	Siedlung	undat.	NA	NA	4491767,719	5738249,393
5807	Siedlung	undat.	NA	NA	4491766,25	5738252,057
5808	Siedlung	undat.	NA	NA	4491765,26	5738249,504
5810	Siedlung	undat.	NA	NA	4494878,838	5735038,348
5811	Siedlung	undat.	NA	NA	4491682,373	5738276,283
5844	Siedlung	undat.	NA	NA	4491708,866	5738178,147
5817	Siedlung	undat.	NA	NA	4491729,046	5738267,428
5819	Siedlung	undat.	NA	NA	4491744,166	5738317,568
5820	Siedlung	undat.	NA	NA	4491744,065	5738315,207
5823	Siedlung	undat.	NA	NA	4491746,54	5738316,944
5827	Siedlung	undat.	NA	NA	4491749,579	5738318,611
5843	Siedlung	undat.	NA	NA	4494956,787	5735250,911
5833	Siedlung	undat.	NA	NA	4491774,976	5738354,478
5835	Siedlung	undat.	NA	NA	4491757,12	5738343,768
5839	Siedlung	undat.	NA	NA	4491721,992	5738279,823
5845	Siedlung	undat.	NA	NA	4494910,372	5735215,31
5846	Siedlung	undat.	NA	NA	4494902,437	5735205,764
5847	Siedlung	undat.	NA	NA	4491691,707	5738183,844
5848	Siedlung	undat.	NA	NA	4491703,011	5738216,751
5849	Siedlung	undat.	NA	NA	4491733,561	5738220,437
5851	Siedlung	undat.	NA	NA	4494955,062	5735254,889
5859	Siedlung	undat.	NA	NA	4491715,944	5738167,427
5860	Siedlung	undat.	NA	NA	4491732,35	5738214,633
5862	Siedlung	undat.	NA	NA	4491691,289	5738118,029
5870	Siedlung	undat.	NA	NA	4494878,65	5735163,515
5871	Siedlung	undat.	NA	NA	4494874,598	5735163,666
5872	Siedlung	undat.	NA	NA	4494875,763	5735167,583
5945	Siedlung	undat.	NA	NA	4494834,533	5735276,166
5948	Siedlung	undat.	NA	NA	4494953,114	5734908,466
6010	Siedlung	undat.	NA	NA	4494885,86	5735042
5955	Siedlung	undat.	NA	NA	4494954,728	5734905,201
5974	Siedlung	undat.	NA	NA	4494953,198	5734906,625
5975	Siedlung	undat.	NA	NA	4491734,24	5738248,596
6016	Siedlung	undat.	NA	NA	4494836,037	5735257,525
6020	Siedlung	undat.	NA	NA	4491749,993	5738237,032
6022	Siedlung	undat.	NA	NA	4494958,006	5734865,55
6023	Siedlung	undat.	NA	NA	4491692,418	5738258,514
6024	Siedlung	undat.	NA	NA	4494923,86	5734969,339
6025	Siedlung	undat.	NA	NA	4491703,489	5738256,817
6026	Siedlung	undat.	NA	NA	4491700,649	5738256,753
6027	Siedlung	undat.	NA	NA	4494921,341	5734975,797
6028	Siedlung	undat.	NA	NA	4491712,087	5738255,492
6029	Siedlung	undat.	NA	NA	4491706,035	5738247,348
6030	Siedlung	undat.	NA	NA	4491697,394	5738261,706
6031	Siedlung	undat.	NA	NA	4491710,056	5738253,553
6033	Siedlung	undat.	NA	NA	4491730,532	5738249,766
6036	Siedlung	undat.	NA	NA	4491731,281	5738246,8
6037	Siedlung	undat.	NA	NA	4491734,485	5738242,834
6038	Siedlung	undat.	NA	NA	4491731,998	5738248,53
6039	Siedlung	undat.	NA	NA	4491724,25	5738247,87
6040	Siedlung	undat.	NA	NA	4491726,721	5738246,423
6041	Siedlung	undat.	NA	NA	4491724,563	5738246,052
6042	Siedlung	undat.	NA	NA	4491761,076	5738233,044
6043	Siedlung	undat.	NA	NA	4491761,659	5738234,789
6044	Siedlung	undat.	NA	NA	4491680,772	5738266,684
6045	Siedlung	undat.	NA	NA	4494882,108	5735050,881
6046	Siedlung	undat.	NA	NA	4494880,803	5735059,766
6052	Siedlung	undat.	NA	NA	4494869,568	5735044,405
6053	Siedlung	undat.	NA	NA	4491774,917	5738332,574
6059	Siedlung	undat.	NA	NA	4491733,626	5738267,812
6060	Siedlung	undat.	NA	NA	4491737,176	5738265,248
6062	Siedlung	undat.	NA	NA	4491729,318	5738277,076
6064	Siedlung	undat.	NA	NA	4494847,409	5735277,947
6065	Siedlung	undat.	NA	NA	4491730,897	5738275,036
6066	Siedlung	undat.	NA	NA	4491759,604	5738266,632
6067	Siedlung	undat.	NA	NA	4491759,892	5738288,78
6068	Siedlung	undat.	NA	NA	4491760,354	5738287,027
6069	Siedlung	undat.	NA	NA	4491762,332	5738286,273
6070	Siedlung	undat.	NA	NA	4491751,614	5738285,533
6071	Siedlung	undat.	NA	NA	4491747,808	5738295,467
6072	Siedlung	undat.	NA	NA	4491749,492	5738294,543
6073	Siedlung	undat.	NA	NA	4491750,38	5738295,252
6076	Siedlung	undat.	NA	NA	4491745,165	5738316,134
6078	Siedlung	undat.	NA	NA	4491749,58	5738320,439
6080	Siedlung	undat.	NA	NA	4491750,039	5738320,342
6081	Siedlung	undat.	NA	NA	4491751,269	5738320,321
6082	Siedlung	undat.	NA	NA	4491752,819	5738316,96
6085	Siedlung	undat.	NA	NA	4491742,419	5738313,038
6086	Siedlung	undat.	NA	NA	4491768,213	5738356,15
6089	Siedlung	undat.	NA	NA	4491766,551	5738314,001
6090	Siedlung	undat.	NA	NA	4491746,872	5738337,512
6094	Siedlung	undat.	NA	NA	4491764,612	5738307,313
6096	Siedlung	undat.	NA	NA	4491748,408	5738310,85
6097	Siedlung	undat.	NA	NA	4491774,215	5738327,426
6101	Siedlung	undat.	NA	NA	4491773,093	5738326,885
6104	Siedlung	undat.	NA	NA	4491770,39	5738331,554
6107	Siedlung	undat.	NA	NA	4491770,571	5738332,112
6109	Siedlung	undat.	NA	NA	4491770,43	5738333,14
6110	Siedlung	undat.	NA	NA	4491771,377	5738332,679
6114	Siedlung	undat.	NA	NA	4491773,966	5738328,019
6115	Siedlung	undat.	NA	NA	4491766,803	5738359,704
6120	Siedlung	undat.	NA	NA	4491773,314	5738333,637
6121	Siedlung	undat.	NA	NA	4491772,3	5738335,205
6122	Siedlung	undat.	NA	NA	4491773,199	5738335,322
6123	Siedlung	undat.	NA	NA	4491770,744	5738357,51
6126	Siedlung	undat.	NA	NA	4491771,186	5738357,2
6130	Siedlung	undat.	NA	NA	4491772,199	5738357,276
6131	Siedlung	undat.	NA	NA	4491772,379	5738357,937
6132	Siedlung	undat.	NA	NA	4491773,96	5738358,036
6135	Siedlung	undat.	NA	NA	4491776,445	5738359,737
6136	Siedlung	undat.	NA	NA	4491775,831	5738360,386
6139	Siedlung	undat.	NA	NA	4491777,971	5738361,533
6141	Siedlung	undat.	NA	NA	4491761,655	5738364,068
6142	Siedlung	undat.	NA	NA	4491759,255	5738338,427
6143	Siedlung	undat.	NA	NA	4491757,245	5738344,202
6144	Siedlung	undat.	NA	NA	4491754,67	5738342,523
6145	Siedlung	undat.	NA	NA	4491749,746	5738338,375
6146	Siedlung	undat.	NA	NA	4491748,244	5738337,933
6147	Siedlung	undat.	NA	NA	4491749,932	5738341,436
6148	Siedlung	undat.	NA	NA	4491752,781	5738345,462
6149	Siedlung	undat.	NA	NA	4491756,107	5738343,065
6155	Siedlung	undat.	NA	NA	4491760,006	5738287,445
6156	Siedlung	undat.	NA	NA	4491733,751	5738292,199
6157	Siedlung	undat.	NA	NA	4491737,172	5738290,663
6158	Siedlung	undat.	NA	NA	4491737,497	5738290,491
6159	Siedlung	undat.	NA	NA	4491745,133	5738264,263
6160	Siedlung	undat.	NA	NA	4491745,546	5738264,066
6161	Siedlung	undat.	NA	NA	4491732,409	5738273,186
6162	Siedlung	undat.	NA	NA	4491721,913	5738279,325
6163	Siedlung	undat.	NA	NA	4491744,222	5738264,023
6164	Siedlung	undat.	NA	NA	4491744,084	5738264,47
6170	Siedlung	undat.	NA	NA	4491781,099	5738347,978
6171	Siedlung	undat.	NA	NA	4491748,009	5738338,748
6172	Siedlung	undat.	NA	NA	4491724,873	5738286,603
6173	Siedlung	undat.	NA	NA	4491746,86	5738324,894
6174	Siedlung	undat.	NA	NA	4491747,506	5738326,13
6176	Siedlung	undat.	NA	NA	4491750,115	5738326,098
6177	Siedlung	undat.	NA	NA	4491752,008	5738325,896
6178	Siedlung	undat.	NA	NA	4491751,912	5738323,847
6179	Siedlung	undat.	NA	NA	4491750,168	5738323,999
6180	Siedlung	undat.	NA	NA	4491754,696	5738321,752
6183	Siedlung	undat.	NA	NA	4491716,529	5738204,925
6186	Siedlung	undat.	NA	NA	4491762,034	5738344,916
6187	Siedlung	undat.	NA	NA	4491764,688	5738346,972
6188	Siedlung	undat.	NA	NA	4491764,617	5738352,579
6204	Siedlung	undat.	NA	NA	4491683,791	5738116,282
6205	Siedlung	undat.	NA	NA	4491693,25	5738171,085
6206	Siedlung	undat.	NA	NA	4491695,06	5738177,653
6207	Siedlung	undat.	NA	NA	4491697,405	5738169,158
6208	Siedlung	undat.	NA	NA	4491711,693	5738194,171
6209	Siedlung	undat.	NA	NA	4491712,879	5738194,677
6210	Siedlung	undat.	NA	NA	4491724,075	5738196,668
6217	Siedlung	undat.	NA	NA	4491725,837	5738193,554
6218	Siedlung	undat.	NA	NA	4491726,347	5738192,077
6219	Siedlung	undat.	NA	NA	4491717,637	5738216,305
6220	Siedlung	undat.	NA	NA	4491711,594	5738180,531
6224	Siedlung	undat.	NA	NA	4491710,178	5738184,851
6349	Siedlung	undat.	NA	NA	4491745,881	5738299,83
6369	Siedlung	undat.	NA	NA	4492120,457	5738105,95
6373	Siedlung	undat.	NA	NA	4492120,955	5738106,043
6410	Siedlung	undat.	NA	NA	4491755,12	5738292,248
6783	Siedlung	undat.	NA	NA	4491768,507	5738361,933
6518	Siedlung	undat.	NA	NA	4494902,289	5735199,59
6521	Siedlung	undat.	NA	NA	4491774,539	5738355,441
6565	Siedlung	undat.	NA	NA	4491767,922	5738234,77
6566	Siedlung	undat.	NA	NA	4491766,576	5738238,192
6567	Siedlung	undat.	NA	NA	4491762,207	5738290,267
6570	Siedlung	undat.	NA	NA	4494952,665	5734835,392
6571	Siedlung	undat.	NA	NA	4491764,608	5738235,688
6572	Siedlung	undat.	NA	NA	4491774,935	5738233,408
6573	Siedlung	undat.	NA	NA	4491734,931	5738242,634
6574	Siedlung	undat.	NA	NA	4494950,435	5734846,559
6575	Siedlung	undat.	NA	NA	4491773,339	5738236,2
6576	Siedlung	undat.	NA	NA	4491761,724	5738232,862
6577	Siedlung	undat.	NA	NA	4494952,675	5734850,896
6578	Siedlung	undat.	NA	NA	4491750,588	5738238,903
6579	Siedlung	undat.	NA	NA	4491751,387	5738243,289
6583	Siedlung	undat.	NA	NA	4494952,492	5734910,597
6589	Siedlung	undat.	NA	NA	4491764,87	5738307,104
6597	Siedlung	undat.	NA	NA	4494952,491	5734914,521
6598	Siedlung	undat.	NA	NA	4491733,452	5738241,253
6599	Siedlung	undat.	NA	NA	4494950,458	5734914,974
6600	Siedlung	undat.	NA	NA	4491711,209	5738249,714
6601	Siedlung	undat.	NA	NA	4491739,722	5738241,651
6602	Siedlung	undat.	NA	NA	4494942,657	5734897,103
6603	Siedlung	undat.	NA	NA	4491737,106	5738243,787
6605	Siedlung	undat.	NA	NA	4491736,925	5738242,532
6606	Siedlung	undat.	NA	NA	4491731,439	5738245,188
6607	Siedlung	undat.	NA	NA	4491730,149	5738250,272
6608	Siedlung	undat.	NA	NA	4491724,664	5738246,778
6609	Siedlung	undat.	NA	NA	4494935,288	5734949,963
6610	Siedlung	undat.	NA	NA	4491732,209	5738241,444
6611	Siedlung	undat.	NA	NA	4491695,839	5738258,93
6612	Siedlung	undat.	NA	NA	4494934,663	5734952,011
6614	Siedlung	undat.	NA	NA	4491724,627	5738244,7
6615	Siedlung	undat.	NA	NA	4494935,506	5734954,129
6616	Siedlung	undat.	NA	NA	4491696,573	5738261,301
6618	Siedlung	undat.	NA	NA	4494933,004	5734956,117
6619	Siedlung	undat.	NA	NA	4494933,165	5734957,809
6620	Siedlung	undat.	NA	NA	4491725,111	5738246,221
6621	Siedlung	undat.	NA	NA	4491699,651	5738255,187
6622	Siedlung	undat.	NA	NA	4491701,614	5738255,239
6623	Siedlung	undat.	NA	NA	4491693,704	5738262,117
6625	Siedlung	undat.	NA	NA	4491724,078	5738253,573
6626	Siedlung	undat.	NA	NA	4491705,806	5738255,745
6628	Siedlung	undat.	NA	NA	4494903,156	5734979,73
6629	Siedlung	undat.	NA	NA	4494902,39	5734982,921
6630	Siedlung	undat.	NA	NA	4494888,092	5734993,451
6636	Siedlung	undat.	NA	NA	4494878,9	5735064,554
6638	Siedlung	undat.	NA	NA	4494879,604	5735066,596
6640	Siedlung	undat.	NA	NA	4494938,523	5735239,562
6645	Siedlung	undat.	NA	NA	4494866,585	5735041,726
6646	Siedlung	undat.	NA	NA	4494937,942	5734919,238
6648	Siedlung	undat.	NA	NA	4494951,664	5734872,366
6650	Siedlung	undat.	NA	NA	4494915,676	5735211,151
6653	Siedlung	undat.	NA	NA	4494897,963	5735199,455
6657	Siedlung	undat.	NA	NA	4494955,077	5734843,541
6659	Siedlung	undat.	NA	NA	4494960,142	5734864,524
6662	Siedlung	undat.	NA	NA	4494953,096	5734872,823
6671	Siedlung	undat.	NA	NA	4491725,379	5738274,184
6675	Siedlung	undat.	NA	NA	4491720,935	5738271,401
6676	Siedlung	undat.	NA	NA	4491693,486	5738151,286
6679	Siedlung	undat.	NA	NA	4491727,203	5738267,137
6684	Siedlung	undat.	NA	NA	4491732,878	5738272,93
6685	Siedlung	undat.	NA	NA	4491734,998	5738271,721
6686	Siedlung	Neolithikum	spaet	Schnurkeramik	4494913,03	5735238,895
6712	Siedlung	undat.	NA	NA	4491761,135	5738288,53
6692	Siedlung	undat.	NA	NA	4491745,037	5738261,597
6695	Siedlung	undat.	NA	NA	4491758,319	5738261,075
6696	Siedlung	undat.	NA	NA	4491758,559	5738267,374
6700	Siedlung	undat.	NA	NA	4491732,603	5738295,849
6701	Siedlung	undat.	NA	NA	4491759,316	5738290,024
6705	Siedlung	undat.	NA	NA	4491758,264	5738288,804
6713	Siedlung	undat.	NA	NA	4491763,563	5738290,494
6717	Siedlung	undat.	NA	NA	4491765,38	5738288,704
6718	Siedlung	undat.	NA	NA	4491733,984	5738292,487
6719	Siedlung	undat.	NA	NA	4491755,774	5738284,668
6720	unklar	undat.	NA	NA	4494951,979	5734823,818
6721	unklar	undat.	NA	NA	4494956,215	5734828,178
6722	Siedlung	undat.	NA	NA	4494949,188	5734861,745
6723	Siedlung	undat.	NA	NA	4491738,821	5738293,526
6735	Siedlung	undat.	NA	NA	4491744,148	5738323,167
6736	Siedlung	undat.	NA	NA	4491746,93	5738322,759
6737	Siedlung	undat.	NA	NA	4491745,452	5738321,596
6784	Siedlung	undat.	NA	NA	4491768,398	5738362,48
6725	unklar	undat.	NA	NA	4494959,136	5734838,412
6727	Siedlung	undat.	NA	NA	4491737,619	5738295,123
6728	Siedlung	undat.	NA	NA	4491735,393	5738296,919
6730	Siedlung	undat.	NA	NA	4491748,429	5738296,545
6731	Siedlung	undat.	NA	NA	4491740,344	5738323,067
6732	Siedlung	undat.	NA	NA	4491739,516	5738318,047
6734	Siedlung	undat.	NA	NA	4491727,042	5738246,525
6738	Siedlung	undat.	NA	NA	4491748,666	5738322,145
6739	Siedlung	undat.	NA	NA	4491748,757	5738320,008
6740	Siedlung	undat.	NA	NA	4491722,079	5738220,893
6743	Siedlung	undat.	NA	NA	4494950,159	5734922,156
6744	unklar	undat.	NA	NA	4494952,153	5734916,499
6746	Siedlung	undat.	NA	NA	4494953,886	5734909,503
6747	Siedlung	undat.	NA	NA	4491721,246	5738219,013
6748	unklar	undat.	NA	NA	4494949,749	5734897,656
6749	unklar	undat.	NA	NA	4494936,893	5734947,69
6750	Siedlung	undat.	NA	NA	4494929,516	5734934,258
6754	Siedlung	undat.	NA	NA	4491725,413	5738245,569
6758	Siedlung	undat.	NA	NA	4491770,178	5738307,362
6759	Siedlung	undat.	NA	NA	4494921,488	5734946,376
6761	Siedlung	undat.	NA	NA	4491771,721	5738309,443
6762	Siedlung	undat.	NA	NA	4491768,86	5738312,004
6763	Siedlung	undat.	NA	NA	4491769,51	5738310,049
6764	Siedlung	undat.	NA	NA	4491771,986	5738309,493
6765	Siedlung	undat.	NA	NA	4491769,631	5738313,311
6766	Siedlung	undat.	NA	NA	4491754,235	5738311,223
6767	Siedlung	undat.	NA	NA	4491749,113	5738310,691
6769	unklar	undat.	NA	NA	4494906,904	5734993,599
6770	Siedlung	undat.	NA	NA	4494909,006	5734990,57
6771	Siedlung	undat.	NA	NA	4494904,024	5735002,03
6773	Siedlung	undat.	NA	NA	4491774,755	5738332,965
6774	Siedlung	undat.	NA	NA	4491775,746	5738332,448
6775	Siedlung	undat.	NA	NA	4494926,1	5734965,264
6777	unklar	undat.	NA	NA	4494898,248	5735011,933
6778	Siedlung	undat.	NA	NA	4494896,385	5735013,298
6779	Siedlung	undat.	NA	NA	4494892,073	5735019,752
6782	Siedlung	undat.	NA	NA	4491770,097	5738360,948
6785	Siedlung	undat.	NA	NA	4491767,281	5738361,47
6786	Siedlung	undat.	NA	NA	4491767,37	5738357,43
6787	Siedlung	undat.	NA	NA	4491764,773	5738358,716
6788	unklar	undat.	NA	NA	4494921,258	5734959,187
6789	Siedlung	undat.	NA	NA	4491761,84	5738358,995
6790	Siedlung	undat.	NA	NA	4491750,021	5738336,384
6791	Siedlung	undat.	NA	NA	4491765,935	5738339,33
6792	Siedlung	undat.	NA	NA	4491765,756	5738342,009
6793	Siedlung	undat.	NA	NA	4491762,15	5738338,084
6794	Siedlung	undat.	NA	NA	4494889,193	5735029,246
6795	Siedlung	undat.	NA	NA	4491697,101	5738274,871
6796	unklar	undat.	NA	NA	4494906,319	5734976,874
6797	Siedlung	undat.	NA	NA	4494910,135	5734965,75
6799	Siedlung	undat.	NA	NA	4491761,859	5738340,367
6800	Siedlung	undat.	NA	NA	4491760,048	5738343,083
6801	Siedlung	undat.	NA	NA	4491756,505	5738335,81
6802	Siedlung	undat.	NA	NA	4491756,961	5738336,012
6803	Siedlung	undat.	NA	NA	4491757,645	5738338,214
6804	Siedlung	undat.	NA	NA	4491755,451	5738335,833
6805	Siedlung	undat.	NA	NA	4494892,469	5734989,371
6807	Siedlung	undat.	NA	NA	4491754,56	5738335,128
6808	Siedlung	undat.	NA	NA	4491772,537	5738353,366
6810	Siedlung	undat.	NA	NA	4491755,917	5738292,812
6812	unklar	undat.	NA	NA	4494887,826	5735028,298
6813	Siedlung	undat.	NA	NA	4494890,819	5735027,748
6814	Siedlung	undat.	NA	NA	4491754,723	5738292,002
6815	Siedlung	undat.	NA	NA	4491759,614	5738289,919
6816	Siedlung	undat.	NA	NA	4491758,261	5738289,189
6817	Siedlung	undat.	NA	NA	4491747,765	5738286,667
6835	Siedlung	undat.	NA	NA	4491747,377	5738340,627
6836	unklar	undat.	NA	NA	4491681,005	5738268,946
6819	unklar	undat.	NA	NA	4494887,983	5735034,562
6820	unklar	undat.	NA	NA	4494886,864	5735035,879
6821	Siedlung	undat.	NA	NA	4491750,704	5738260,681
6822	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491677,399	5738263,012
6823	Siedlung	undat.	NA	NA	4491676,873	5738265,919
6824	Siedlung	undat.	NA	NA	4491760,099	5738264,127
6825	Siedlung	undat.	NA	NA	4491759,393	5738266,993
6826	Siedlung	undat.	NA	NA	4491745,924	5738265,56
6827	Siedlung	undat.	NA	NA	4491774,128	5738334,536
6828	Siedlung	undat.	NA	NA	4491744,176	5738317,871
6830	Siedlung	undat.	NA	NA	4491755,785	5738342,615
6831	Siedlung	undat.	NA	NA	4491760,887	5738341,427
6832	Siedlung	undat.	NA	NA	4494878,332	5735030,192
6833	Siedlung	undat.	NA	NA	4491676,623	5738282,688
6834	unklar	undat.	NA	NA	4491686,746	5738281,254
6837	Siedlung	undat.	NA	NA	4491765,228	5738342,283
6838	Siedlung	undat.	NA	NA	4491758,657	5738337,773
6839	Siedlung	undat.	NA	NA	4491729,534	5738284,597
6843	Siedlung	undat.	NA	NA	4491762,309	5738293,236
6845	Siedlung	undat.	NA	NA	4494882,261	5735047,076
6857	Siedlung	undat.	NA	NA	4494872,015	5735063,714
6859	Siedlung	undat.	NA	NA	4494900,332	5735221,958
6862	Siedlung	undat.	NA	NA	4494950,654	5734891,864
6864	Siedlung	undat.	NA	NA	4494930,02	5734934,815
6865	Siedlung	undat.	NA	NA	4494876,085	5735096,932
6866	Siedlung	undat.	NA	NA	4491680,323	5738119,018
6929	Siedlung	undat.	NA	NA	4491693,411	5738150,896
6868	Siedlung	undat.	NA	NA	4491680,432	5738116,217
6871	Siedlung	undat.	NA	NA	4491682,527	5738116,02
6872	Siedlung	undat.	NA	NA	4491684,177	5738118,837
6874	Siedlung	undat.	NA	NA	4491686,051	5738118,945
6875	Siedlung	undat.	NA	NA	4494860,364	5735076,485
6876	Siedlung	undat.	NA	NA	4491684,384	5738117,344
6877	Siedlung	undat.	NA	NA	4491684,738	5738116,368
6879	Siedlung	undat.	NA	NA	4494904,551	5734999,829
6880	unklar	Neolithikum	spaet	Schnurkeramik	4494874,971	5735114,339
6881	Siedlung	undat.	NA	NA	4491691,466	5738118,457
6882	unklar	undat.	NA	NA	4494924,534	5734971,875
6883	Siedlung	undat.	NA	NA	4491693,239	5738115,758
6884	unklar	undat.	NA	NA	4494878,984	5735176,591
6885	Siedlung	undat.	NA	NA	4491691,188	5738117,831
6887	Siedlung	undat.	NA	NA	4491694,532	5738115,959
6888	Siedlung	undat.	NA	NA	4491698,207	5738117,771
6889	Siedlung	undat.	NA	NA	4491700,447	5738146,207
6890	Siedlung	undat.	NA	NA	4491705,897	5738152,775
6891	Siedlung	undat.	NA	NA	4491681,04	5738148,716
