"ID"	"flaeche_ID"	"PlcIndex"	"befundart"	"epoche"	"abschnitt"	"kultur"	"Quelle"	"X"	"Y"
0	1	1499	"Siedlung"	"Eisenzeit"	"frueh"	"vorroem EZ"	"Ortsakte"	"4490965.494000000000000"	"5738669.712000000000000"
1	2	1500	"Siedlung"	"Eisenzeit"	"frueh"	"vorroem EZ"	"Ortsakte"	"4490946.103000000000000"	"5738669.529000000000000"
2	3	1501	"Siedlung"	"Eisenzeit"	"frueh"	"vorroem EZ"	"Ortsakte"	"4490990.796000000000000"	"5738673.898000000000000"
0	1	1502	"Siedlung"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4502535.262000000000000"	"5732235.718000000000000"
1	2	1503	"Siedlung"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4502621.825000000000000"	"5731997.722000000000000"
2	4	1504	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502278.941000000000000"	"5731875.593000000000000"
3	4	1505	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502140.407000000000000"	"5732238.093000000000000"
4	5	1506	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502129.688000000000000"	"5732251.665000000000000"
5	7	1507	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502135.012000000000000"	"5731734.300000000000000"
6	7	1508	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502364.085000000000000"	"5732151.306000000000000"
7	8	1509	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502228.827000000000000"	"5732184.180000000000000"
8	10	1510	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502833.730000000000000"	"5732028.958000000000000"
9	11	1511	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502736.349000000000000"	"5732167.404000000000000"
10	11	1512	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502702.803000000000000"	"5731866.488000000000000"
11	12	1513	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502441.257000000000000"	"5732032.075000000000000"
12	13	1514	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502699.802000000000000"	"5731965.063000000000000"
13	15	1515	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502092.764000000000000"	"5731898.808000000000000"
14	15	1516	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502689.970000000000000"	"5731763.720000000000000"
15	16	1517	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502135.419000000000000"	"5732114.616000000000000"
16	18	1518	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502484.195000000000000"	"5731776.066000000000000"
17	19	1519	"Siedlung"	"Eisenzeit"	"frueh"	"fEZ"	"Ortsakte"	"4502348.632000000000000"	"5731921.454000000000000"
0	1	1520	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494159.301000000000000"	"5737152.127000000000000"
1	2	1521	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493920.730000000000000"	"5737131.961000000000000"
2	3	1522	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493917.839000000000000"	"5737144.268000000000000"
3	4	1523	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493900.528000000000000"	"5737109.770000000000000"
4	5	1524	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494157.695000000000000"	"5737045.370000000000000"
5	6	1525	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493873.102000000000000"	"5737154.029000000000000"
6	7	1526	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493904.668000000000000"	"5737106.626000000000000"
7	1006	1527	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493873.473000000000000"	"5737253.388000000000000"
8	9	1528	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494173.517000000000000"	"5737004.210000000000000"
9	10	1529	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494020.589000000000000"	"5737029.736000000000000"
10	11	1530	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494116.747000000000000"	"5737135.086000000000000"
11	12	1531	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493867.334000000000000"	"5737012.533000000000000"
12	13	1532	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493967.613000000000000"	"5737171.192000000000000"
13	14	1533	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494196.699000000000000"	"5737110.813000000000000"
14	15	1534	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493925.143000000000000"	"5737090.767000000000000"
15	16	1535	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493892.485000000000000"	"5737084.538000000000000"
16	17	1536	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493951.614000000000000"	"5737117.735000000000000"
17	18	1537	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493968.079000000000000"	"5737183.464000000000000"
18	19	1538	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493865.392000000000000"	"5737046.154000000000000"
19	1018	1539	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493873.543000000000000"	"5737215.843000000000000"
20	21	1540	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494155.190000000000000"	"5737165.560000000000000"
21	22	1541	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494092.012000000000000"	"5737053.936000000000000"
22	23	1542	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494184.471000000000000"	"5737040.079000000000000"
23	24	1543	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494026.674000000000000"	"5737060.665000000000000"
24	25	1544	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493925.835000000000000"	"5737201.369000000000000"
25	26	1545	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494083.007000000000000"	"5737220.481000000000000"
26	27	1546	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494091.947000000000000"	"5737254.308000000000000"
27	28	1547	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494046.972000000000000"	"5737229.628000000000000"
28	29	1548	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494000.278000000000000"	"5737170.338000000000000"
29	30	1549	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494041.473000000000000"	"5737118.509000000000000"
30	1029	1550	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493866.550000000000000"	"5737255.336000000000000"
31	32	1551	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493894.622000000000000"	"5737039.653000000000000"
32	33	1552	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494037.183000000000000"	"5737202.128000000000000"
33	34	1553	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494076.087000000000000"	"5737175.336000000000000"
34	35	1554	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494130.081000000000000"	"5737178.114000000000000"
35	36	1555	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494113.389000000000000"	"5737042.752000000000000"
36	37	1556	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493877.540000000000000"	"5737007.892000000000000"
37	38	1557	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494093.290000000000000"	"5737147.354000000000000"
38	39	1558	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493872.150000000000000"	"5737106.676000000000000"
39	40	1559	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494111.929000000000000"	"5737070.128000000000000"
40	41	1560	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494052.751000000000000"	"5737033.677000000000000"
41	42	1561	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493987.716000000000000"	"5737258.750000000000000"
42	43	1562	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493863.703000000000000"	"5737051.889000000000000"
43	44	1563	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494050.289000000000000"	"5737046.377000000000000"
44	1043	1564	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493911.035000000000000"	"5737221.447000000000000"
45	46	1565	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494130.095000000000000"	"5737216.913000000000000"
46	47	1566	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494010.167000000000000"	"5737008.342000000000000"
47	48	1567	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493955.299000000000000"	"5737124.605000000000000"
48	49	1568	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494014.858000000000000"	"5737065.542000000000000"
49	50	1569	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493864.939000000000000"	"5737180.232000000000000"
50	51	1570	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493885.936000000000000"	"5737125.771000000000000"
51	52	1571	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494076.782000000000000"	"5737128.846000000000000"
52	53	1572	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494054.129000000000000"	"5737018.857000000000000"
53	54	1573	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493988.193000000000000"	"5737153.369000000000000"
54	55	1574	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494063.641000000000000"	"5737134.283000000000000"
55	56	1575	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494121.262000000000000"	"5737014.418000000000000"
56	57	1576	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493960.973000000000000"	"5737192.730000000000000"
57	58	1577	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494122.798000000000000"	"5737027.531000000000000"
58	59	1578	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494058.444000000000000"	"5737172.441000000000000"
59	60	1579	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4494098.887000000000000"	"5737147.966000000000000"
60	61	1580	"Graeberfeld"	"Eisenzeit"		"sBZ/fEZ"	"Ortsakte"	"4493929.381000000000000"	"5737059.222000000000000"
